year,qtr,state_fips,low,high
2018,2,21,1.09,1.24
2018,2,22,1.33,1.41
2018,2,23,1.62,1.75
2018,2,24,1.89,2.13
2018,2,25,1.24,1.33
2018,2,26,1.24,1.33
2018,2,27,1.33,1.41
2018,2,28,1.41,1.51
2018,2,29,1.24,1.33
2018,2,30,1.75,1.89
2018,2,31,1.09,1.24
2018,2,32,1.75,1.89
2018,2,33,1.62,1.75
2018,2,34,1.51,1.62
2018,2,35,1.62,1.75
2018,2,36,.39,1.09
2018,2,37,1.62,1.75
2018,2,38,.39,1.09
2018,2,39,1.09,1.24
2018,2,40,1.24,1.33
2018,2,41,1.62,1.75
2018,2,42,1.24,1.33
2018,2,44,1.51,1.62
2018,2,45,1.75,1.89
2018,2,46,1.24,1.33
2018,2,47,1.33,1.41
2018,2,48,1.09,1.24
2018,2,49,1.62,1.75
2018,2,50,1.41,1.51
2018,2,51,1.89,2.13
2018,2,53,1.62,1.75
2018,2,54,1.24,1.33
2018,2,55,1.24,1.33
2018,2,56,1.51,1.62
2018,3,01,1.41,1.51
2018,3,02,1.51,1.62
2018,3,04,1.75,1.89
2018,3,05,1.33,1.41
2018,3,06,1.75,1.89
2018,3,08,1.75,1.89
2018,3,09,1.51,1.62
2018,3,10,1.62,1.75
2018,3,11,.39,1.09
2018,3,12,1.75,1.89
2018,3,13,1.51,1.62
2018,3,15,2.13,
2018,3,16,1.89,2.13
2018,3,17,1.24,1.33
2018,3,18,1.24,1.33
2018,3,19,1.09,1.24
2018,3,20,1.09,1.24
2018,3,21,1.24,1.33
2018,3,22,1.41,1.51
2018,3,23,1.62,1.75
2018,3,24,1.89,2.13
2018,3,25,1.33,1.41
2018,3,26,1.24,1.33
2018,3,27,1.33,1.41
2018,3,28,1.41,1.51
2018,3,29,1.33,1.41
2018,3,30,1.75,1.89
2018,3,31,1.24,1.33
2018,3,32,1.75,1.89
2018,3,33,1.62,1.75
2018,3,34,1.62,1.75
2018,3,35,1.62,1.75
2018,3,36,1.09,1.24
2018,3,37,1.62,1.75
2018,3,38,.39,1.09
2018,3,39,1.09,1.24
2018,3,40,1.24,1.33
2018,3,41,1.62,1.75
2018,3,42,1.24,1.33
2018,3,44,1.62,1.75
2018,3,45,1.75,1.89
2018,3,46,1.24,1.33
2018,3,47,1.33,1.41
2018,3,48,1.09,1.24
2018,3,49,1.75,1.89
2018,3,50,1.51,1.62
2018,3,51,1.89,2.13
2018,3,53,1.51,1.62
2018,3,54,1.24,1.33
2018,3,55,1.24,1.33
2018,3,56,1.51,1.62
2018,4,01,1.33,1.41
2018,4,02,1.62,1.75
2018,4,04,1.75,1.89
2018,4,05,1.24,1.33
2018,4,06,1.62,1.75
2018,4,08,1.75,1.89
2018,4,09,1.33,1.41
2018,4,10,1.51,1.62
2018,4,11,.39,1.09
2018,4,12,1.62,1.75
2018,4,13,1.41,1.51
2018,4,15,1.89,2.13
2018,4,16,1.75,1.89
2018,4,17,1.09,1.24
2018,4,18,1.09,1.24
2018,4,19,1.09,1.24
2018,4,20,1.09,1.24
2018,4,21,1.09,1.24
2018,4,22,1.24,1.33
2018,4,23,1.51,1.62
2018,4,24,1.89,2.13
2018,4,25,1.09,1.24
2018,4,26,1.09,1.24
2018,4,27,1.24,1.33
2018,4,28,1.33,1.41
2018,4,29,1.09,1.24
2018,4,30,1.62,1.75
2018,4,31,1.09,1.24
2018,4,32,1.62,1.75
2018,4,33,1.51,1.62
2018,4,34,1.41,1.51
2018,4,35,1.51,1.62
2018,4,36,.39,1.09
2018,4,37,1.51,1.62
2018,4,38,.39,1.09
2018,4,39,1.09,1.24
2018,4,40,1.09,1.24
2018,4,41,1.62,1.75
2018,4,42,1.09,1.24
2018,4,44,1.41,1.51
2018,4,45,1.62,1.75
2018,4,46,1.09,1.24
2018,4,47,1.24,1.33
2018,4,48,1.09,1.24
2018,4,49,1.62,1.75
2018,4,50,1.33,1.41
2018,4,51,1.75,1.89
2018,4,53,1.51,1.62
2018,4,54,1.09,1.24
2018,4,55,1.09,1.24
2018,4,56,1.41,1.51
